,Model,Task,Accuracy,F1,Precision,Recall,Specificity
0,Topcon-Cirrus-noSVDNA,Background,0.9999814033508301,0.999990701675415,1.0,0.9999814033508301,0.0
1,Topcon-Cirrus-noSVDNA,IRF,0.9999830722808838,0.0,0.0,0.0,0.9999830722808838
2,Topcon-Cirrus-noSVDNA,SRD,1.0,0.0,0.0,0.0,1.0
3,Topcon-Cirrus-noSVDNA,PED,1.0,0.0,0.0,0.0,1.0
4,Topcon-Cirrus-noSVDNA,Background,0.9999985694885254,0.9999992847442627,1.0,0.9999985694885254,0.0
5,Topcon-Cirrus-noSVDNA,IRF,0.9999995231628418,0.0,0.0,0.0,0.9999995231628418
6,Topcon-Cirrus-noSVDNA,SRD,1.0,0.0,0.0,0.0,1.0
7,Topcon-Cirrus-noSVDNA,PED,1.0,0.0,0.0,0.0,1.0
8,Topcon-Cirrus-noSVDNA,Background,0.9999525547027588,0.9999762773513794,0.9999749660491943,0.9999775886535645,0.6354166865348816
9,Topcon-Cirrus-noSVDNA,IRF,0.9999542236328125,0.6349809765815735,0.7016806602478027,0.5798611044883728,0.9999830722808838
10,Topcon-Cirrus-noSVDNA,SRD,1.0,0.0,0.0,0.0,1.0
11,Topcon-Cirrus-noSVDNA,PED,1.0,0.0,0.0,0.0,1.0
12,Topcon-Cirrus-noSVDNA,Background,0.9991402626037598,0.9995697140693665,0.9993586540222168,0.9997808933258057,0.43481916189193726
13,Topcon-Cirrus-noSVDNA,IRF,0.9991390705108643,0.5266745090484619,0.6992690563201904,0.42241379618644714,0.9997937679290771
14,Topcon-Cirrus-noSVDNA,SRD,1.0,0.0,0.0,0.0,1.0
15,Topcon-Cirrus-noSVDNA,PED,1.0,0.0,0.0,0.0,1.0
16,Topcon-Cirrus-noSVDNA,Background,0.9980461597442627,0.9990207552909851,0.9989821910858154,0.9990593194961548,0.5827782154083252
17,Topcon-Cirrus-noSVDNA,IRF,0.9980347156524658,0.5817222595214844,0.6034319400787354,0.5615203976631165,0.9990996718406677
18,Topcon-Cirrus-noSVDNA,SRD,1.0,0.0,0.0,0.0,1.0
19,Topcon-Cirrus-noSVDNA,PED,1.0,0.0,0.0,0.0,1.0
20,Topcon-Cirrus-noSVDNA,Background,0.9971292018890381,0.9985591769218445,0.9989867806434631,0.9981319904327393,0.6970651149749756
21,Topcon-Cirrus-noSVDNA,IRF,0.997211217880249,0.6186548471450806,0.5680416822433472,0.6791696548461914,0.9982740879058838
